sleep_hours,sleep_quality,study_hours,attendance_percent,assignment_deadlines_per_week,exercise_hours,junk_food_freq,caffeine_intake,screen_time_hours,social_media_hours,family_support,peer_pressure,financial_concerns,stress_score,stress_level
5.8958255883406405,Poor,1.6187751938479877,91.10675831822307,2,0.0,Sometimes,2,6.458304146693107,3.9896378222151516,2,2,2,38.3,Medium
5.083365682395363,Poor,8.430960479360492,84.09871489259234,0,0.0,Often,8,7.196474978744899,6.946381238736038,3,1,3,71.0,High
6.147274030078347,Good,5.179976938217665,64.14309210815438,5,1.2258458160997046,Sometimes,7,8.549255364837652,1.0692163428224657,4,4,4,67.9,High
10.0,Good,6.104849163493826,81.04610897115835,6,0.35272892615967044,Often,3,8.392998349723939,0.7171155401168665,1,2,2,44.0,Medium
8.588106381461383,Average,7.669049806183915,60.86671807933652,0,2.0648862290389083,Rare,3,6.796963457180672,3.6828041438670285,4,3,2,39.6,Medium
5.220593273311591,Poor,6.7153229903321385,88.04183833106008,3,2.2732280643603278,Rare,5,5.917561743453085,3.10636179942007,1,2,1,58.1,Medium
7.471361154592529,Poor,3.5399462244138773,73.06992251933285,5,1.8165389481005034,Rare,5,8.106654552402233,1.5631340351529917,1,1,1,44.3,Medium
5.252715841000436,Average,6.2001791105252035,67.76878600147067,0,2.8252614820762414,Rare,6,5.813501732720802,0.5666237318190208,1,3,5,61.8,Medium
3.8354485417306687,Good,8.734947945269234,88.17930662732203,3,1.1226315836481209,Often,4,2.777079873937354,1.9722146413040758,1,4,5,77.8,High
8.029266376496944,Average,3.225416575678355,85.59377837183986,0,1.9311427093091906,Often,0,2.2469378632487373,4.042474739943762,4,3,1,9.4,Low
8.240139269965326,Poor,9.236857022387955,82.32398962414211,6,0.4950296227469795,Sometimes,7,5.266838017990136,2.33359804954337,5,3,3,56.8,Medium
8.069078376571849,Poor,5.771404971937128,100.0,3,2.4269295609387744,Sometimes,3,6.299922588320667,5.342324669335502,1,4,1,45.4,Medium
5.795202126170641,Average,4.133544456159486,86.34999836255956,3,2.1138622332294927,Sometimes,7,12.0,2.7279555126385606,5,1,5,55.7,Medium
6.2498363989970205,Average,3.2134212307834913,73.55043070072632,6,0.20219751733222457,Sometimes,7,5.699936190931553,4.203009954198697,2,4,4,68.6,High
7.624648330487185,Poor,4.553425851183451,85.19203867484941,5,1.7674109371928675,Rare,1,6.116501363921662,3.5569476815476193,5,5,4,43.2,Medium
7.087244056022161,Poor,1.0894433378590094,77.13922656603557,2,1.9432671900994554,Sometimes,4,4.989167877737087,2.1926653668962164,5,1,2,15.0,Low
5.909543793054434,Poor,4.169511061882425,92.66758821897002,4,2.4215178548301814,Rare,6,7.5470148566147905,4.666235496600896,4,5,2,56.8,Medium
4.071392269822753,Poor,4.474145512288777,82.80977206830428,2,2.477177759856726,Often,3,6.700857684106635,0.5654295849396398,3,3,5,55.5,Medium
6.670812791213018,Average,2.8511727017751607,83.79923286800448,3,0.918221091584484,Sometimes,7,4.404158596956792,1.8928591289352916,5,2,3,33.0,Low
8.11851445885417,Poor,6.49569038980872,65.57631589804706,5,3.1454669868990712,Often,4,3.4713487156801177,2.172217196493733,3,2,3,39.9,Medium
4.703617566448765,Average,4.562467424421225,80.61351619502952,6,2.784583518258886,Often,8,4.994082836949802,3.7630773753525952,1,5,5,81.2,High
7.458139072513966,Good,3.7284109107711445,79.4373414573474,6,0.9131306146917877,Sometimes,8,3.8915723138965426,4.261655403650021,2,3,5,58.5,Medium
6.997312542700539,Good,4.349332129862913,69.75786544789449,3,0.2859544324784429,Rare,8,5.422097574216046,1.3696407971482607,1,5,2,61.6,Medium
7.6252223948485005,Good,5.710214946631694,77.78498513611154,6,1.0277725320586342,Sometimes,1,6.3536994700800165,1.087808501699326,2,4,1,48.4,Medium
7.807963249578511,Poor,5.1464424209339885,84.35752443584079,6,0.0,Sometimes,6,4.747016194712048,3.1571484846207123,1,3,2,55.9,Medium
5.45830213711197,Poor,3.5980498238248444,79.95650400655987,3,2.3120097681112703,Sometimes,6,9.636247210198295,0.0,3,1,4,50.3,Medium
4.074560899752581,Average,5.251306948080888,65.87900308415966,0,3.7753398846137323,Rare,4,8.898486988836916,5.015671582083837,3,5,1,65.1,Medium
5.699720711475681,Good,4.898648084867485,77.26783166803057,0,4.132319086888923,Rare,1,5.426105880374904,2.552337153158304,3,2,2,30.9,Low
7.8336909762905105,Poor,2.721071553702375,75.31975210960125,4,0.3659878734856603,Sometimes,2,3.589584408277887,0.6609192694161767,2,4,5,39.6,Medium
5.6869941447110435,Average,4.422990612985479,81.93513523031183,5,3.18020639057039,Often,4,5.9255156116663805,0.6213484127367561,2,1,3,45.1,Medium
5.458935014213537,Poor,6.1586765408417765,80.85532561894422,6,2.1267513168127774,Rare,7,5.665704130917164,3.62626890704776,3,5,2,71.2,High
3.7679744871130425,Poor,6.144276519793016,75.88386937888153,1,0.0,Often,8,5.843043860913867,3.5721489368299606,2,1,3,69.6,High
9.128971331826408,Good,4.540071335193212,75.49336556576648,6,1.501404277021599,Sometimes,8,5.004937171478652,1.4631310498033856,1,1,5,47.3,Medium
7.7385704621379645,Average,6.3535455895719535,80.672225879845,5,1.334475405210056,Rare,8,3.3765095998758383,2.7722537370357685,4,2,2,43.7,Medium
7.654843971912147,Average,3.040089006030757,89.62976754986563,3,3.816226843962055,Sometimes,0,6.08722377945322,0.741588239135706,3,4,3,24.8,Low
7.951588080169211,Good,3.102024323613348,82.78640522708186,2,0.6935682365314151,Often,8,5.122838209027928,2.48317018629964,1,5,4,52.8,Medium
7.365062542315102,Poor,4.497490073412639,94.23069325290714,3,2.8445965207883974,Sometimes,4,5.345161619245982,5.951084437896309,5,2,3,32.0,Low
6.1335067172307065,Poor,7.995132272174271,91.3319097884189,4,1.8393674975195125,Sometimes,0,6.23490286835384,7.2611215278857655,2,3,5,66.9,High
6.2543538438166975,Average,5.326503253076411,94.96682496209152,5,0.0,Rare,1,5.826603981414532,2.5764797924080325,4,4,3,49.9,Medium
5.858653453111812,Average,4.449268380668456,93.68627651803055,1,1.171722037162942,Sometimes,2,6.180549881918517,3.863684585002418,1,5,4,57.3,Medium
10.0,Average,8.088276002413293,95.62949516740723,2,4.297447190083554,Sometimes,2,5.007040924768498,3.7846711253745693,2,2,2,24.5,Low
7.3338680469491635,Poor,4.4261231295929235,68.46857189528765,0,1.7399441769484192,Sometimes,0,6.900361978238295,0.0,2,1,1,23.5,Low
5.804299337972848,Good,9.469466474571988,86.47426277910468,6,3.3588005892253707,Sometimes,3,4.205502043087048,0.7002881638630556,1,4,2,65.5,Medium
7.19824516124942,Average,3.9774337527585084,92.18320552863896,2,3.276581431587767,Sometimes,4,3.280146065064186,0.0,3,1,1,14.8,Low
4.983696623215524,Average,2.976542541497398,93.99027321856619,1,1.3276042231726466,Rare,2,3.775052345064572,3.898147092796357,2,5,4,49.1,Medium
8.75676007788384,Average,4.667276050296249,72.29281186986047,1,0.07486628576002241,Rare,6,4.308276240102455,6.890768030611991,2,3,3,45.8,Medium
5.50839635628929,Good,4.501831478325966,86.57380524931438,0,0.27227250641455547,Rare,6,2.7804961002254913,5.131673107839935,3,3,4,49.5,Medium
7.2516281489336984,Average,3.384560047301434,80.75203064950419,3,4.177500563786122,Sometimes,3,1.768233190877753,3.0889988215202164,5,3,4,21.3,Low
8.098966444614701,Good,10.203948156316873,98.47060233007612,5,2.227606117877319,Sometimes,0,7.258652264340138,2.807033430394903,2,3,3,54.9,Medium
7.077152816307489,Poor,5.6372531356105,66.1270837560555,2,0.0,Sometimes,2,9.185608006227033,2.295262121371312,1,1,5,58.3,Medium
6.641704987729457,Average,5.928499147343167,72.30710418577135,2,3.250940791670855,Rare,5,7.3942602069751375,5.119335896326528,4,1,3,45.8,Medium
6.516203127284022,Good,4.076241465726158,61.89366175037655,4,0.0,Sometimes,3,4.792257753290877,3.4313146566249797,3,2,4,50.7,Medium
6.415338354669339,Average,3.8446612305097405,81.44616287033082,2,0.7608136346300585,Rare,5,1.7089097614869644,3.1249202488085914,5,2,4,31.5,Low
5.634952266608747,Average,7.051116711435401,100.0,5,2.121941558860311,Rare,7,6.479859883836152,0.7934437876797347,4,5,4,65.5,Medium
5.825774855345443,Good,1.648316454820478,79.55658381466708,2,5.7806286198534895,Often,7,1.9817329511557134,4.20215305769617,1,5,3,42.3,Medium
8.719385560476402,Poor,2.714271054419263,81.01033322524255,3,3.2240016175303006,Rare,5,5.783351638566759,2.7000313942646343,4,2,3,22.3,Low
6.337195050972265,Average,4.50538298878489,85.50238770623204,6,1.2764153980750206,Rare,0,4.001051057580311,3.793937511287038,1,4,5,58.0,Medium
5.321305595925841,Good,7.702094611268624,78.8370951499271,5,2.0424714440153444,Sometimes,6,0.298513340587899,4.998153291832736,3,3,5,64.9,Medium
5.725553604707737,Good,4.2509660540610525,83.6602601914408,4,3.3795638249034066,Rare,2,9.701335258382317,0.0,1,4,1,53.2,Medium
8.150556021045835,Good,5.832303114548393,83.92211669327814,2,4.1327949362494945,Often,3,2.860490255662031,2.4087815801240184,4,4,5,30.8,Low
7.513409949746718,Good,5.0554573587761835,71.54443347906474,6,1.6285407548615844,Often,6,5.110522387797865,2.1187671102287213,5,5,5,55.6,Medium
7.340493767348385,Poor,7.592516825873616,79.05953288450331,3,1.6720745995098443,Sometimes,7,5.6775734469286885,1.9424966426799273,5,5,3,54.9,Medium
6.113718201635312,Good,1.8305539635741575,87.41932926490246,2,0.7549272416162136,Rare,6,4.8238733275318175,0.7662206099176392,1,3,3,42.9,Medium
7.360043705259418,Average,6.4719264074455545,89.28576116563096,4,2.997738020917428,Sometimes,2,7.161450438950173,1.544957568011855,5,5,3,43.6,Medium
5.534658312574028,Average,4.602202140514805,92.98501656194276,2,3.538957989142885,Sometimes,4,4.147574012076236,0.8030989195886429,4,3,3,34.2,Medium
6.110578952981339,Average,6.849768387838816,83.35436066782793,6,0.0,Sometimes,3,6.954770606053922,4.649825925920199,5,1,1,51.9,Medium
7.954706731087618,Good,3.361435787799369,83.55785711244441,1,1.4047909792000692,Rare,4,6.796262323997744,3.7548310592442355,3,2,2,30.2,Low
7.811416518378596,Average,5.048786139725677,87.50184865214625,0,0.17983096734340442,Rare,6,2.5556207486630753,3.6161571187485175,4,4,5,39.0,Medium
5.027135231073795,Good,4.794986578174632,74.05229786428691,3,2.2263604353890285,Rare,8,6.58960132123974,0.0,3,1,3,52.3,Medium
5.216710320637136,Poor,2.9951290573591747,73.64220948010838,6,0.14308066332120384,Sometimes,3,3.3650691242274737,6.897687046696298,4,5,2,59.6,Medium
6.663053229220115,Poor,2.4391739741060725,78.75202142345601,0,0.01978842417085991,Sometimes,2,3.085898083009148,2.1829434439235986,4,5,2,28.9,Low
9.089198562004265,Average,3.8391772762737153,67.24982300445896,5,3.6852789210664225,Often,7,6.726406464255528,6.489262202868484,2,2,4,48.1,Medium
3.6266522532965086,Poor,5.259862257989999,84.0690077169991,0,1.7516087969702203,Rare,1,4.979115617702611,4.498264109046767,2,5,3,61.7,Medium
6.917499409355757,Average,3.4861755513910144,90.49082036168264,3,1.9101407568498898,Often,3,6.932344185383539,2.536672455200148,5,4,3,36.3,Medium
4.435935002640278,Poor,4.3398528739443645,72.89956355161645,3,2.647527690477504,Rare,8,6.95434564801519,7.086408874497861,5,2,2,59.7,Medium
5.548503509711682,Average,1.2284052910328582,84.35149189885271,1,3.456228442983438,Rare,7,2.429986577909324,4.134760531967701,1,5,1,40.9,Medium
5.953357372903638,Poor,4.25870015903254,73.70868949058007,5,1.3721107511372272,Sometimes,7,7.851544724010502,2.543312632713686,1,3,2,66.7,High
5.869237484844664,Poor,7.0471732932500135,69.83424498005074,1,1.4055280944991881,Rare,7,6.712540982300308,2.217798526438858,4,3,3,58.4,Medium
5.699306090511187,Average,6.410360651940167,100.0,3,1.4119002092388282,Often,2,4.5334055722162585,5.0639075136914435,4,3,2,45.8,Medium
6.510810590564555,Average,4.826156125945713,69.97766863982758,3,3.622263342993692,Often,0,5.66031506409611,1.9269798807127534,2,5,3,47.1,Medium
5.697116650054133,Poor,5.487305450028327,67.20680681912155,3,1.8977973056038064,Rare,7,7.922856673455376,2.242869505829042,5,4,5,64.6,Medium
4.306313922718771,Poor,3.3434792088116856,82.14715397055313,0,1.5633525321389843,Rare,4,5.200972337656778,1.8061015207128113,1,3,1,47.2,Medium
7.669804418784165,Poor,8.2488773665828,82.68521478460767,3,2.5863446478023,Rare,2,11.28814869695372,1.4887126242358815,1,4,5,68.6,High
7.629308250723321,Average,9.13552501302781,86.6723214118994,4,4.746881299668094,Often,4,9.726732491177184,1.6110669618079456,3,4,1,54.5,Medium
7.764761465034003,Poor,5.329647261411948,100.0,3,2.1114247163928552,Rare,7,6.291958806259276,6.544913440083734,3,1,3,43.0,Medium
4.188898255603878,Average,10.181371672122985,72.2287018480537,5,1.5958291629819734,Often,4,5.43003127394975,5.015152569456917,2,3,4,88.5,High
6.948377228876226,Average,3.6396352569293153,74.215631620261,5,4.914497776985445,Rare,5,5.53831630162443,3.4706569426109297,4,4,2,40.5,Medium
7.513968283710385,Average,2.497841519862094,96.08805497306857,1,3.994702463376861,Sometimes,4,4.498366519420684,1.9050049618088165,5,1,2,5.8,Low
4.953196897340622,Average,3.580752491811764,89.39123765505784,5,3.7772375097470277,Rare,4,6.3130542431869205,1.8972544491406635,1,4,3,58.2,Medium
6.5137598722731935,Poor,4.561019469850018,88.00081337761732,6,1.248969868673759,Often,8,7.718866503017164,2.266754377565535,4,1,1,48.0,Medium
6.325600032034451,Good,9.624133102405928,74.10131304492681,5,1.1002583238590466,Sometimes,8,2.6263047416259377,6.577908137165678,3,1,5,72.5,High
9.263225987852396,Average,4.4376817451880815,91.25888220412251,5,0.0,Rare,3,7.606947703723753,3.581831008761963,5,2,2,30.1,Low
9.386744055518859,Poor,3.2806883743919575,88.03182820181036,1,3.447375331781373,Rare,7,8.333877682971202,4.495077652459658,2,4,4,39.5,Medium
4.003465410004699,Good,3.2030822808451265,81.89537268119366,4,2.1154957255574067,Sometimes,6,7.43044215487887,3.3996700553627464,4,1,2,52.1,Medium
10.0,Average,7.280044224086561,74.15072189766508,3,0.0,Sometimes,1,5.675137973881722,1.2287281665103602,4,3,5,35.9,Medium
5.127161418270014,Average,6.994603496618073,81.06695554388445,6,3.802771403118161,Often,7,7.32657631384495,3.205124851672288,2,1,1,63.6,Medium
7.971009941491139,Good,4.029043627292779,96.48486888483272,5,1.4939735686456497,Sometimes,6,9.24820247539023,0.8483346515983397,3,5,4,53.9,Medium
7.955746971295596,Poor,1.2484317678456893,69.0603224739632,1,1.6788793389448058,Often,7,5.854514519418271,5.390670219609195,4,4,4,38.3,Medium
5.00646465973729,Good,2.7428129105814305,72.0020093193653,6,0.0,Rare,7,6.059025461866114,1.5027550212576088,3,5,4,70.8,High
7.239901690758648,Average,8.442487674999086,73.72197564929334,4,2.738297660909633,Often,8,11.33136225791404,1.8562178399605678,4,2,1,61.5,Medium
6.338699383600904,Average,6.3776157690989415,75.89178843990256,3,2.7526550386652486,Often,4,6.768109462091343,4.626356534896752,4,3,1,49.4,Medium
7.331495006948586,Poor,5.130922751116611,79.84263313478974,3,1.9280186704160118,Sometimes,0,3.481765072076528,1.6033658883170385,2,2,5,35.5,Medium
6.8460084535709385,Poor,8.737666346302117,89.58571028201906,3,1.3726430991720178,Often,2,8.182428124211736,2.561889694744638,4,2,2,49.7,Medium
8.29450922805537,Good,8.916652545623032,84.61414114417462,5,5.939701457755628,Sometimes,1,7.004854753429999,0.0,3,3,5,43.2,Medium
6.6130993147190935,Poor,4.928120796077403,80.60841050503429,5,0.19494839605192826,Sometimes,2,4.361457433884597,2.3548024654329742,2,5,5,60.6,Medium
6.248188895860533,Poor,4.9648564789366665,82.76993475080346,3,0.917844511704935,Rare,5,3.2401195146414614,4.188583273574675,5,5,4,50.7,Medium
8.144096349585771,Average,3.8359066357758467,86.23990960363179,6,3.0623851067650927,Rare,8,6.596494647282728,1.7471973651942463,1,2,1,43.4,Medium
7.3705939472879045,Good,4.43079342502973,63.182940537704056,1,0.47834009500529984,Sometimes,6,5.849747576288995,4.11855924112033,4,2,2,40.9,Medium
7.597720091481332,Poor,2.0273500483997577,90.71584191754602,2,0.36768962517078707,Often,3,2.8893755194323547,2.967684359162778,2,3,1,24.2,Low
5.503119991612104,Good,2.01922724763188,71.73587057113598,4,3.697277969644001,Often,4,5.778815600699182,5.175669249009484,4,4,1,43.3,Medium
4.932105827902289,Average,1.554682262188197,75.56489628822511,1,2.9077875874113355,Sometimes,4,5.621403717372474,1.5300389174915712,5,2,5,32.8,Low
5.648416785120948,Good,7.168674013838889,83.40435321703586,3,2.7262069656414174,Often,3,5.8439637947585386,2.516900134032829,4,1,3,45.3,Medium
5.568767921479117,Poor,1.8771955541748735,79.24594171996083,5,2.2727372735563516,Often,5,7.228974191496846,0.06068956535512626,2,1,4,45.6,Medium
7.6792989029793715,Poor,8.89992459741231,84.8693044109334,4,0.9617699054197071,Often,8,1.5952661342706005,2.815849190744477,4,2,1,44.0,Medium
7.963976075441078,Average,3.5392442176011896,81.41827918456406,4,1.62099334432179,Rare,0,3.2196784275258246,2.1568912830615714,2,5,1,31.2,Low
6.2673045657014,Poor,8.474699813565072,77.10667712938378,1,1.8813877771057466,Sometimes,3,4.7826366689353526,4.920234794835055,1,4,3,64.5,Medium
8.646378528236529,Average,4.269891314269051,95.28758169376282,1,3.2693245297330846,Sometimes,0,9.31544771605305,1.7505295277940343,2,2,3,24.5,Low
8.552704090647694,Poor,1.8676264581590458,87.08065532010136,3,2.6387860483798264,Often,7,11.919454589620997,2.152542327734073,4,3,3,37.9,Medium
6.865098374600809,Good,7.567557796130939,83.02117325135619,2,0.608234801687543,Sometimes,1,6.01210738953542,1.6496396514584675,2,4,1,49.7,Medium
5.26716234268544,Good,7.803731255266451,86.92519840859367,0,3.1843133416383074,Often,5,6.113862454849556,3.054329085333387,1,2,2,55.8,Medium
8.86306497415331,Good,3.1878979994659784,72.94670507292504,3,0.0,Often,0,0.0,6.977029567944049,3,4,1,23.4,Low
6.4084739734573875,Good,4.336695466805099,100.0,5,1.5193672265985096,Sometimes,4,8.26115590890046,0.0,5,4,1,40.7,Medium
6.689247794646462,Good,3.1884081268780418,69.12362798916861,5,0.2869274343745243,Often,8,7.124109883426351,2.9043552901911727,3,4,2,60.5,Medium
5.990592461590147,Average,4.758946611084562,81.13168658293401,0,0.7143448332939162,Sometimes,8,6.707839572215033,5.348779482851706,3,1,4,53.3,Medium
5.165314510554204,Average,5.21565829488171,77.1357372138226,5,4.8898794170593485,Sometimes,1,2.884466910340973,1.9709025532775557,2,1,4,41.0,Medium
4.297040854527062,Good,4.2972338817691424,76.75585624572952,2,0.0,Sometimes,5,10.94971990704785,4.053993427641201,3,3,5,76.7,High
7.449302485335932,Good,1.362217209218294,75.4574324368524,1,0.7712089160105282,Often,2,9.801357347583902,5.354751032321811,2,3,2,41.0,Medium
5.324898419155069,Good,3.8382413698199556,72.28289999001498,3,2.7656026569773147,Often,6,6.735884128749789,2.447651024479046,5,2,3,45.2,Medium
10.0,Good,6.407037527108084,91.8834220480812,1,1.2949958601418219,Often,4,8.479986890476273,1.6948593861700987,4,5,5,40.0,Medium
4.870889626081281,Poor,4.582200914808168,67.95297205417116,4,2.233336596151963,Sometimes,7,6.127774892395951,4.870826275456005,4,2,3,60.6,Medium
4.613926287527945,Good,4.345118744876588,89.8356389868382,5,4.144324449027916,Sometimes,8,8.05269263944959,3.990742365696865,4,2,1,55.0,Medium
7.265208073420162,Good,3.1384469099384704,86.48537734720982,5,2.9819417864951334,Often,3,2.7318704805685954,2.875261249244705,2,1,3,28.3,Low
8.793970218450943,Average,3.779897261604767,76.19108868320654,0,1.2969764749140384,Often,0,0.3157268634510748,4.222495508202003,4,1,1,0.8,Low
6.596884485414832,Good,7.8178962131639205,85.32607283793853,2,1.7994207808988147,Often,2,2.826271195861962,4.920663438691987,5,2,2,36.1,Medium
7.358363630280912,Average,2.7204454863957843,78.42100982303425,3,2.7959090146787027,Often,1,3.983793521559947,2.893960052548975,1,4,2,34.1,Medium
3.7346788738119354,Good,6.44164619337046,68.98993661490648,6,2.952484649240562,Often,1,4.391093665572704,3.610915569841795,5,3,5,63.8,Medium
5.4837326814623495,Poor,5.094110441807049,69.09566345329094,3,2.031129109790772,Rare,6,7.120281959462801,4.044935440331988,5,4,4,61.5,Medium
4.889576406293649,Good,5.489621326242804,86.5544151646969,4,2.540913500086113,Often,8,5.35665425271143,2.0762644985250236,1,4,4,71.6,High
3.657431225078178,Poor,3.5352874379707644,86.03570323685022,2,2.542373660569422,Sometimes,4,5.92833955911259,5.375944138049173,1,3,5,67.1,High
6.67547035103583,Average,4.296445267904166,82.4201141431922,2,1.8616601689923027,Often,4,3.0384755332976328,0.9381865562338838,3,3,5,38.0,Medium
3.13575856758435,Poor,4.988559639656085,76.08483460659494,5,1.0921435904053816,Rare,5,2.8220848782581065,2.7374997618199917,4,2,2,58.3,Medium
4.516706050868827,Average,3.9586660707816073,78.09568466368978,5,3.113893397032502,Often,8,6.102758434085786,4.5350098251464015,3,1,3,59.6,Medium
5.694209308979873,Poor,5.662864208073099,76.74446842835974,0,2.437693192370464,Sometimes,0,4.6447374037200095,0.8871416036220476,4,2,3,30.1,Low
5.253071246073386,Good,5.914878032246142,62.53055864823133,3,0.0,Rare,4,6.0114134451757035,4.742658156908352,5,3,1,57.3,Medium
7.094612753310601,Average,9.345413247239842,80.6125325025628,5,0.7612467204696935,Sometimes,7,7.360998412963812,3.3805879335001845,2,2,1,68.4,High
6.95837028785372,Good,5.556380058724743,85.224548612095,1,1.2789925846002057,Sometimes,1,10.09871530438879,5.650357399729602,3,1,2,43.6,Medium
7.840698118903186,Poor,1.1755146889623251,80.67608798778205,4,1.6983029648792805,Often,5,5.948869561036912,4.225569920589428,1,3,1,37.7,Medium
7.628575599069017,Poor,7.32603816167736,97.69149172019202,3,3.8059173795947436,Often,0,10.533359750665888,2.674449032504337,1,3,4,52.9,Medium
8.211219184042072,Good,4.592258716727615,69.9543785517002,3,6.803488855621305,Sometimes,7,7.015687060527442,3.463209782699879,4,5,1,37.1,Medium
6.497122399986419,Good,9.023850725873707,73.3889628310628,4,0.0,Rare,5,7.723758278437408,3.535045719104442,5,5,2,71.3,High
6.955200351225004,Average,7.941848905010616,81.3301899568367,6,2.456609539449249,Often,8,8.632712754837174,7.046557443778012,3,4,1,75.8,High
7.267270552878787,Good,3.989465232576867,82.43766810192432,0,2.104379180400069,Often,2,7.799366447861684,3.1693811742550873,4,3,3,32.5,Low
6.712485046086538,Good,6.44380556774235,60.987913749737274,1,1.7292653169910213,Often,6,3.9957329453531036,2.7240120114158746,5,4,5,51.4,Medium
5.904208535124389,Average,3.8120897045042246,86.02697999875603,2,2.8144093180432197,Rare,6,8.707637602756515,2.609061923853849,1,5,1,58.6,Medium
6.001336198490344,Good,5.005381652829388,82.48316839555599,5,2.224683110869222,Often,0,5.06479351948582,3.3777119229842483,4,3,4,45.5,Medium
5.273662402505051,Good,6.3519696287079075,58.80607056166909,4,1.4578490365418184,Rare,6,6.7542217991810904,0.7313750967004617,4,2,3,60.8,Medium
7.132425244864745,Average,7.22600041209302,78.83290731115078,1,2.0438639957894154,Often,6,6.332128021586255,2.234471637060845,5,4,5,51.4,Medium
6.358977238872266,Average,6.79041165777248,71.91458478061332,0,2.834849997099604,Rare,5,8.860240914151895,0.9757297744901865,2,1,3,49.4,Medium
5.505239374044852,Poor,5.149979263825656,75.46676735686209,6,2.692206896771893,Rare,5,6.982667208823148,1.237071063671889,4,3,5,60.9,Medium
5.506632771013111,Poor,9.966847800162434,66.61899215322137,0,2.2829484614295286,Rare,7,2.5345987362704077,4.608200329120013,5,5,4,66.1,High
4.6844019083258175,Good,4.2699591869458215,84.16188678673572,0,1.124828558370777,Often,0,11.229141895159792,3.0525423079054077,3,5,4,62.5,Medium
7.968262011855799,Good,1.7855987366014046,97.61776380570225,2,6.228714324837603,Sometimes,3,8.08733462966543,1.5162867775429474,2,4,3,23.7,Low
6.617926504297682,Average,2.1706014095813506,82.65023574170283,3,2.539269966782374,Often,2,4.623768486216632,2.6994377409484867,5,3,2,23.3,Low
5.205799970640095,Average,7.948015460244686,58.406158982363536,1,3.143694841004206,Sometimes,7,3.156752017700567,2.5078945828404984,1,2,3,62.6,Medium
7.712821624403027,Poor,4.846694160306391,82.85596037332799,1,1.2382963207084177,Often,1,8.37317361887542,3.1053844981209706,5,2,1,26.1,Low
5.659326785308441,Poor,5.318114996108184,78.05361207800965,0,2.2843605412443058,Sometimes,0,3.4523342172978646,0.0,5,3,4,27.6,Low
4.390249059481651,Good,3.9149522401513264,68.98987465245897,2,2.2724121152008103,Rare,8,8.001792181289566,0.8174776506433266,1,3,1,63.8,Medium
8.0318334338287,Average,4.09459504140162,83.53623831391027,6,0.0,Often,3,8.672707145067353,0.11707872890474746,2,2,5,50.6,Medium
5.69435451565083,Poor,3.4258082781014103,88.79764728127356,1,0.9250088594806327,Sometimes,7,4.375580858975513,1.2008118057952861,3,2,1,35.5,Medium
5.8866513646868155,Average,5.942301626660178,73.31506518106862,4,0.8972849706268327,Sometimes,2,4.152533006368094,1.5545559859846838,1,4,1,55.7,Medium
6.561770030523766,Average,4.805240164925799,63.562671891881095,1,1.0993148505231867,Sometimes,6,4.82445653554458,0.9309074929192711,1,3,1,47.9,Medium
8.213883834185172,Good,5.870010755606803,59.883277604571305,4,0.3952412972583679,Often,8,3.5277996873531543,4.528832312395832,2,3,1,53.8,Medium
6.530055936299467,Good,5.678876770634966,73.34314906414679,0,2.065784054451418,Rare,6,6.5739213929824745,6.679897575442406,5,5,1,50.9,Medium
4.701324310782155,Average,4.148242532734208,78.4449653074019,1,4.096037920847612,Sometimes,2,6.930698228754293,4.651163254834542,3,5,5,58.1,Medium
7.315815506168271,Average,2.082538749394425,74.83994436362521,0,2.1957330496010843,Sometimes,5,7.818730339933744,1.8692017396344693,4,4,4,35.5,Medium
5.7725154136074135,Average,1.9084008080012849,73.16717907337618,4,0.22809431649212675,Often,7,3.9166897682598356,3.4203746037022564,4,4,2,48.4,Medium
9.3318859572942,Average,11.053303183390131,85.67899527128155,5,0.4536441452016038,Rare,7,8.09989842185379,2.8671740523394256,3,2,2,61.6,Medium
6.498320417003165,Average,7.956346888846619,84.62826046145925,1,1.4344232761857634,Rare,2,3.530809877026274,1.782359632666051,1,5,2,53.5,Medium
3.1474467531520007,Poor,7.680365133782429,81.99593402760192,3,0.0,Sometimes,2,8.09848082053817,5.649434045543809,5,4,3,78.7,High
7.036047458233511,Good,3.6507863860262093,88.16487784344106,2,2.4566856259412875,Sometimes,3,2.2833516260548787,7.014426184196711,3,3,2,32.0,Low
9.416896688390342,Average,5.01901946752624,73.43692647204682,0,4.029648304650169,Rare,2,9.919349785058754,0.05998137351260047,2,1,3,22.4,Low
8.863880432818085,Average,3.3692744152336584,69.05440764941432,0,1.1361436809011907,Sometimes,6,4.696208899715314,5.8805345048773106,3,3,2,32.1,Low
9.246431433134848,Poor,2.3758358096682186,74.77666325772628,6,2.114200860168447,Sometimes,5,7.497722150554305,1.8180376172572512,3,4,2,37.1,Medium
4.970359721927805,Good,3.822452959248598,74.08697228318229,4,1.3565589684931916,Sometimes,4,7.696153750366318,2.4753637546581526,5,1,3,47.4,Medium
7.868228593965168,Poor,7.652369926859158,59.487105439529735,4,1.055558223084765,Sometimes,7,2.8261642066074684,3.5653551542928215,2,2,1,52.3,Medium
5.417008190394933,Average,6.681490733847939,74.54431360453029,2,2.2843641018837135,Sometimes,1,8.087832910649663,6.095315216235591,5,4,3,58.5,Medium
